,topic,tweet_volume
0,'BTSARMY',1262763
1,#방탄소년단,653906
2,I LOVE YOU,600112
3,#BTS_Butter,496053
4,jungkook,467580
5,Apple,370383
6,jaemin,349319
7,HYBE,335008
8,Korean,262319
9,Bestie,233595
10,haechan,226816
11,seokjin,199098
12,APEX,176336
13,Chenle,165332
14,Canada,163405
15,Pakistan,158413
16,Bella,157847
17,SO PRETTY,150397
18,Bangtan,138037
19,#Every27thWithLOEY,133312
20,Congress,129522
21,Sehun,127854
22,Gorgeous,122209
23,hobi,98114
24,hanbin,90713
25,Irene,76768
26,hyung,73521
27,SCREAMING,64660
28,ariana,62002
29,SHINee,61587
30,England,59657
31,LETS GO,58107
32,yuta,57933
33,McDonalds,56501
34,iPad,52555
35,jihyo,43066
36,minho,42202
37,yess,37043
38,Singapore,36442
39,New Zealand,32024
40,seulgi,30648
41,Childe,30114
42,eunwoo,23985
43,#Highlight,23445
44,Sasha,21772
45,#whatsmelting,
46,Hwa chong,
47,Beow Tan,
48,shownu,
49,joong,
