,topic,tweet_volume
0,Índia,1430406
1,#BTS_Butter,257657
2,bighit,224424
3,O QUE É ISSO,177384
4,Hopkins,172099
5,WHAT'S MELTING,159546
6,hanbin,86376
7,ASMR,64222
8,Guardiola,57014
9,MANTEIGA,49935
10,BANGTANTV,48132
11,O Santos,47231
12,UMA HORA,39924
13,Sputnik V,34049
14,Ana Maria,27949
15,BTS IS COMING,27630
16,noelle,27406
17,Fábio,24115
18,É COMEBACK,23128
19,Fortaleza,22412
20,ITZY IS DIFFERENT,21541
21,BROTA NO BAILÃO,19576
22,É SINGLE,18460
23,Thelma,16535
24,#maisvocê,12477
25,#FicaHolan,11984
26,Ratchet & Clank,10375
27,Renato Gaúcho,
28,#BDSP,
29,mc donalds,
30,Lisca,
31,Marinho,
32,Diniz,
33,TE AMAMOS VITORIA,
34,Jair Ventura,
35,Marcelo Fernandes,
36,Thelminha,
37,Hering,
38,Salve o Mundo,
39,Carcará,
40,dorival,
41,manu rios,
42,Qualy,
43,Adão,
44,grupo soma,
45,CUFA,
46,ERA SÓ ISSO,
47,,
48,,
49,,
