,topic,tweet_volume
0,Butter,1507581
1,THAT'S IT,1409425
2,Dynamite,961737
3,namjoon,371334
4,bighit,253424
5,HAECHAN,220653
6,NEW SINGLE,192733
7,WHAT'S MELTING,172635
8,Bella,162585
9,CHENLE,156722
10,Not For Sale,134155
11,Bangtan,133126
12,#DrunkDazedIsOutNow,100872
13,sehun,97909
14,NEW ALBUM,96869
15,TRUZ,84850
16,BTS IS COMING,78059
17,BTS COMEBACK,76572
18,Irene,73701
19,BTSARMY RUN FOR BTS,68632
20,ASMR,67196
21,DEIB AND MAXPEIN,64867
22,WHAT'S HAPPENING,50202
23,jihyo,42846
24,ITZY IS DIFFERENT,34315
25,Requesting WHAT,33454
26,#AllTheGoodVibes995,32432
27,#YESUNG_Beautiful_Night,28578
28,#ELF_Beautiful_Night,27817
29,meet ceo heart,26274
30,mondate with ellaizyl,22589
31,just in with kodrea,21922
32,Na Jaemin,21854
33,BEST BOY MINGHAO,14458
34,IM SO EXCITED,14277
35,2min,12284
36,SAVE THE DATE,11281
37,ralphgail 4 crismar ls,10603
38,SeChan,10132
39,#IntroducinnMe,
40,Ultimate Bias,
41,EXO LIGHTSTICK,
42,AKIng Kaarawan NaBukas,
43,STREAM BOY ON YOUTUBE,
44,P'Tay,
45,YUN NA YON,
46,SUMMER PACKAGE,
47,EAT JIN,
48,franzeya 2ndmonthsary,
49,Gordon Ramsay,
