,topic,tweet_volume
0,#iHeartAwards,3522036
1,Dynamite,986301
2,#BestMusicVideo,869667
3,#방탄소년단,653183
4,#BTS_Butter,497496
5,#NCTDREAM_맛_HotSauce,475479
6,jaemin,349319
7,#หัวท้ายตายก่อนxมิว,349200
8,#FaveChoreography,342245
9,WHAT'S MELTING,182643
10,Josh,154969
11,#GulfKanawut,141655
12,Bangtan,138037
13,iHEART YOU WANNA,84542
14,Irene,76768
15,BTSARMY RUN FOR BTS,76709
16,#SUGA,53701
17,Yess,37043
18,GULF NIGHT,30047
19,#YESUNG_Beautiful_Night,29149
20,#GIDLE,28819
21,#ELF_Beautiful_Night,28333
22,#여자아이들,26394
23,#HANBIN_BELIFT,23575
24,VOTING TIME WITH BVF,10061
25,#MTPEntertainment,
26,#MTPTalent,
27,OFFICIAL POSTER,
28,CÙNG ĐÓN CHỜ EM Í NHOÉ,
29,điện,
30,#MuonRoiMaSaoCon,
31,đúng,
32,Trời,
33,Nghiêu,
34,Hoàng,
35,#SonTungMTP,
36,#LaunchZonePoolX,
37,#BSCXHeroes,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
