,topic,tweet_volume
0,Butter,1866281
1,Spotify,802617
2,Google,611021
3,Apple,370709
4,namjoon,366859
5,David,191032
6,Disney,154474
7,Africa,138349
8,#LesbianVisibilityDay,86122
9,Astra Zeneca,78308
10,tommy,73155
11,McDonald,68149
12,Scotland,63031
13,England,59657
14,Macron,59221
15,LinkedIn,45278
16,ADHD,37820
17,Daniel Ek,23221
18,Hank,22448
19,Bidens,18842
20,#ifkgbg,
21,Marek Hamsik,
22,Löfven,
23,Farlander Am,
24,#degerforsif,
25,Bolund,
26,göran lambertz,
27,Elfsborg,
28,Thern,
29,IFK Göteborg,
30,Ullevi,
31,Grattis,
32,#denstoraälgvandringen,
33,#fbkse,
34,Hjälp,
35,kungen,
36,Blåvitt,
37,Tjernobyl,
38,Lidingö,
39,Undra,
40,Berätta,
41,Giesecke,
42,Kroenke,
43,Palme,
44,läste,
45,Javisst,
46,Maguire,
47,Typiskt,
48,Sveaskog,
49,Jocke,
