,topic,tweet_volume
0,Spotify,789084
1,Google,603124
2,Apple,364628
3,Minister,233180
4,haechan,223786
5,Best Actor,211164
6,Hopkins,177048
7,Henry,119679
8,Iran,98988
9,hobi,97045
10,Eric,81751
11,#LesbianVisibilityDay,80874
12,McDonald,67141
13,taylor swift,51290
14,Bayern,49769
15,Bible,49580
16,BILLIE,44005
17,Drake,44003
18,Fields,42082
19,Depends,41471
20,Chernobyl,39485
21,Hall of Fame,35370
22,Joel,33209
23,Barbara,32408
24,Shearer,32023
25,Kenny,27582
26,Daniel Ek,22210
27,Big Pharma,17655
28,Catholic,16690
29,Varane,13788
30,Bailly,13371
31,Rooney,12452
32,#MondayVibes,10815
33,#liveline,
34,#ASW21,
35,#lesbiandayofvisibility,
36,Donie,
37,darragh,
38,Lampard,
39,Gerrard,
40,simon harris,
41,Phil Jones,
42,Rodgers,
43,Punchestown,
44,gardaí,
45,Leo Varadkar,
46,Leitrim,
47,AstraZeneca,
48,Sancho,
49,Dunnes,
