,topic,tweet_volume
0,Spotify,789084
1,Biden,570227
2,#BTS_Butter,468471
3,الامارات,336613
4,China,315752
5,Queen,264488
6,Jesus,259841
7,Bestie,230670
8,#البرلمان_يدعم_الصيادله,193555
9,Zendaya,179652
10,Arsenal,115923
11,14 رمضان,115075
12,١٤ رمضان,114981
13,McDonald,67141
14,ناصر,48352
15,#DV2021,47183
16,ابراهيم,43583
17,#KCC_Not_Working,39615
18,الخطيب,38939
19,Egypt,22983
20,تركيا,22649
21,زياد,17551
22,عثمان,14475
23,مرسي,13849
24,رييس الوزراء,12178
25,#عماره_الحاج_رمضان_شقه14,
26,عماد متعب,
27,حسام حسن,
28,محمد صلاح,
29,علي الظالمين,
30,اليوم الاثنين,
31,عدي علي,
32,العيد الصغير,
33,علي الفاضي,
34,علي الفطار,
35,نبي عبادي,
36,عبد الرحمن,
37,البنك الاهلي,
38,صالح سليم,
39,ياسر,
40,ابو تريكة,
41,الغفور الرحيم,
42,البايرن,
43,حسن التربيه,
44,فخر العرب,
45,Cairo,
46,ايطاليا,
47,سيب اليوزر,
48,عنا البلاء,
49,المسجد الاقصي,
