,topic,tweet_volume
0,#BTS_Butter,834843.0
1,Madrid,479990.0
2,Nigeria,294618.0
3,WhatsApp,288561.0
4,Queen,281004.0
5,Lisa,278009.0
6,Chelsea,232752.0
7,taylor,160701.0
8,Canada,156320.0
9,Shame,141407.0
10,١٥ رمضان,137209.0
11,Centre,133387.0
12,Australia,119942.0
13,billie,118732.0
14,Correct,118062.0
15,Bengal,81534.0
16,felix,64362.0
17,IPOB,62444.0
18,xiao,49996.0
19,Ma'am,48388.0
20,Drake,41562.0
21,Selena,39401.0
22,Iftar,38272.0
23,مدريد,26227.0
24,#RCBvsDC,23867.0
25,Sheesh,17732.0
26,الهند,16502.0
27,تشيلسي,14859.0
28,صالح الاعمال,11100.0
29,#ملوك_الجدعنه,
30,#جامعه_زايد,
31,#حمدان_بن_راشد,
32,Masha Allah,
33,الريال,
34,زيدان,
35,حسن الحياه,
36,الشارقة,
37,ابوظبي,
38,The UAE,
