,topic,tweet_volume
0,#BTS_Butter,851892.0
1,Kerry,231618.0
2,Tucker Carlson,174778.0
3,Real Madrid,162759.0
4,billie,124291.0
5,Fox News,123125.0
6,Nintendo,97412.0
7,Flowers,87833.0
8,The CDC,65932.0
9,Fields,60163.0
10,Willow,57005.0
11,Sega,43004.0
12,Marcelo,41779.0
13,lana,38724.0
14,Big Tech,22016.0
15,mario party,20753.0
16,New CDC,19334.0
17,Rose McGowan,18636.0
18,aaron taylor johnson,18307.0
19,PERCY JACKSON,16587.0
20,SNKRS,14605.0
21,#VaccinesWork,13783.0
22,Pulisic,13274.0
23,Babe Ruth,12895.0
24,Joe Rogan,10567.0
25,Dolphins,10073.0
26,Officer Tsakos,
27,#NYPol,
28,Anastasios Tsakos,
29,Pitts,
30,#NYPD,
31,#WhyImSingle,
32,Real ID,
33,Steve Harvey,
34,Lightning McQueen crocs,
35,Fear Factor,
36,James Carville,
37,Chris Simms,
38,annabeth,
39,Azpi,
40,Nick Fuentes,
41,Miitopia,
42,NewsRadio,
43,logan lerman,
44,Flintstones,
45,Victor Hill,
46,Thanks CDC,
47,Pioneer League,
48,Sewell,
49,Chelsea Green,
