,topic,tweet_volume
0,#방탄소년단,906720.0
1,#BTS_Butter,850759.0
2,Chelsea,212047.0
3,El 27,156019.0
4,billie,116296.0
5,Bayern,114784.0
6,Wonpil,105603.0
7,Neymar,65048.0
8,shawn,51374.0
9,Burkina Faso,50966.0
10,David Beriain,48867.0
11,DO IT LIKE ITZY,46967.0
12,Intelectuales,43914.0
13,Julian Nagelsmann,42790.0
14,Roberto Fraile,39811.0
15,Alfredo Adame,38638.0
16,Martes 27,34519.0
17,#Finallavozkids,31198.0
18,Bundesliga,29937.0
19,Guardiola,22858.0
20,#FelizMartes,21589.0
21,Miércoles 28,20865.0
22,Mario Party,19226.0
23,Mimo,15082.0
24,Hacienda,12474.0
25,Ventana,11361.0
26,Fernanda Familiar,
27,Anaya,
28,Julio Scherer,
29,Acapulco Shore,
30,ROT IS COMING,
31,Meade,
32,CURP,
33,FIME,
34,Guillermo Haro,
35,Excelente Martes,
36,J Balvin,
37,EGEL,
38,Guardia Nacional,
39,CENEVAL,
40,Basilia Castañeda,
41,Obradorista,
42,Aristegui,
43,#SoyBellaCuando,
44,#ElPaisMasAcogedor,
45,#reborntwtselfieday,
46,#VivaAColombia,
47,#40ParaElDespeje,
