,topic,tweet_volume
0,#BTSARMY,1085002.0
1,#방탄소년단,900380.0
2,#BTS_Butter,823782.0
3,No. He,461286.0
4,got7,367492.0
5,I LOVE IT,339883.0
6,Lisa,275995.0
7,renjun,232447.0
8,Chelsea,221321.0
9,Tucker,213766.0
10,jisung,207623.0
11,Rise,180378.0
12,Israel,179747.0
13,Binance,156846.0
14,Real Madrid,141556.0
15,Bear,136777.0
16,Paris,125164.0
17,billie,115642.0
18,Kejriwal,113166.0
19,wonpil,109131.0
20,Mario,105148.0
21,NFTs,103709.0
22,Nintendo,94173.0
23,Alan,76351.0
24,Charles,71388.0
25,Neymar,65141.0
26,nayeon,64429.0
27,taylor swift,54844.0
28,Kenya,52086.0
29,shawn,50669.0
30,Paula,44247.0
31,Larry,42768.0
32,Lewis,40075.0
33,Wonho,30838.0
34,Isla,24211.0
35,Katie,21322.0
36,Olympics,19322.0
37,Yessss,19278.0
38,Seth,17409.0
39,Somalia,16908.0
40,Jules,14913.0
41,Armin,12660.0
42,#IStandWithMaya,12481.0
43,#9News,
44,Mac n Cheese,
45,Parenting Payment,
46,Aboriginal,
47,Christian Porter,
48,Kihyun,
49,Morrison Government,
