,topic,tweet_volume
0,#BTSARMY,1120566.0
1,#방탄소년단,925869.0
2,#BTS_Butter,851892.0
3,TikTok,626586.0
4,seventeen,325643.0
5,Chelsea,257402.0
6,renjun,236049.0
7,jisung,211071.0
8,Apex,202746.0
9,Beauty,196508.0
10,Smart,173663.0
11,Real Madrid,162104.0
12,Neelofa,129731.0
13,Anna,125048.0
14,billie,124291.0
15,Yuki,117177.0
16,Wonpil,113079.0
17,wonwoo,108905.0
18,#우리의봄_원필아_생일축하해,93787.0
19,#Our_Healer_PILDAY,83004.0
20,Hang,82400.0
21,PayPal,77092.0
22,felix,65840.0
23,Fazura,60176.0
24,Olivia,56499.0
25,Sabah,53416.0
26,Ronaldo,50339.0
27,woozi,48476.0
28,DO IT LIKE ITZY,47221.0
29,Season 2,44918.0
30,Danny,43664.0
31,Hazard,41680.0
32,Theo,39438.0
33,kelantan,37052.0
34,cheol,32590.0
35,Wonho,32281.0
36,Riri,23408.0
37,Hank,21525.0
38,Werner,18196.0
39,minghao,16353.0
40,youngk,14935.0
41,CROWN ROAD TO 100M,14308.0
42,Hwang Hyunjin,13306.0
43,Arin,11538.0
44,yixing,10796.0
45,Sunggyu,
46,jaehwan,
47,Happy Birthdayyy,
48,Oh Allah,
49,Toby,
