,topic,tweet_volume
0,#방탄소년단,925869.0
1,#BTS_Butter,851892.0
2,TikTok,626875.0
3,Venezuela,384466.0
4,WhatsApp,296016.0
5,México,286531.0
6,Chelsea,257399.0
7,Israel,187186.0
8,Cuba,131763.0
9,billie,124291.0
10,Totalmente,119730.0
11,Bayern,116527.0
12,Simon,71759.0
13,Andrea,70192.0
14,Kamala,69266.0
15,Urge,64225.0
16,Constitución,56603.0
17,Cristiano,55242.0
18,Depende,54890.0
19,Marcelo,41779.0
20,Hazard,41680.0
21,FIFA,34562.0
22,Belleza,33355.0
23,UEFA,31605.0
24,Imagínate,25263.0
25,Cabal,25209.0
26,Vinicius,20513.0
27,Zidane,19732.0
28,América Latina,19676.0
29,El Salvador,18452.0
30,Chale,17298.0
31,#HalaMadrid,16017.0
32,Ufff,16001.0
33,Honduras,10883.0
34,#ChampionsLeague,10633.0
35,#50AñosCampero,
36,Tigo,
37,Andorra,
38,Ahuevo,
39,Dina Ochoa,
40,Diosito,
41,mixco,
42,Villa Nueva,
43,Zacapa,
44,Arjona,
45,Alejos,
46,Centroamérica,
47,Sanarate,
48,IGSS,
49,Mack,
