,topic,tweet_volume
0,Covid,2270393.0
1,Spotify,976497.0
2,#방탄소년단,918893.0
3,#BTS_Butter,829428.0
4,Madrid,521480.0
5,Presidente,484802.0
6,Chelsea,278003.0
7,México,270746.0
8,Cuba,127384.0
9,Camila,118844.0
10,Bayern,115149.0
11,Miami,91367.0
12,Alcalde,58100.0
13,EEUU,57682.0
14,Santiago,56064.0
15,Depende,52340.0
16,Roma,46989.0
17,Hazard,41263.0
18,Marcelo,41224.0
19,UEFA,31332.0
20,Siii,28370.0
21,Gobierno Nacional,28120.0
22,Francia,22155.0
23,Colón,20367.0
24,pio pio,20146.0
25,Zidane,19701.0
26,Ministerio Público,15973.0
27,#ChampionsLeague,11772.0
28,Asamblea Nacional,
29,Costa del Este,
30,#SomosRM,
31,arraiján,
32,San Carlos,
33,bocas del toro,
34,Tigo,
35,ciudad de panamá,
36,La Chorrera,
37,#10deportivo,
38,penonomé,
39,CHIRIQUÍ,
40,Ayala,
41,Bugaba,
