,topic,tweet_volume
0,Madrid,511778.0
1,Nigeria,301980.0
2,WhatsApp,296016.0
3,Queen,288446.0
4,Lisa,281642.0
5,Chelsea,257401.0
6,Israel,187186.0
7,taylor,166008.0
8,Canada,160837.0
9,Shame,145510.0
10,١٥ رمضان,140061.0
11,Centre,136366.0
12,billie,124291.0
13,Correct,121831.0
14,Australia,121304.0
15,الاهلي,86429.0
16,Bengal,82566.0
17,Snapchat,77177.0
18,felix,65840.0
19,IPOB,63197.0
20,لبنان,60604.0
21,xiao,50735.0
22,Ma'am,49778.0
23,Drake,42717.0
24,Selena,40558.0
25,Iftar,39707.0
26,مدريد,29522.0
27,#RCBvsDC,26935.0
28,Imran,25023.0
29,#StayStrongSiddiqueJan,24759.0
30,15 رمضان,21791.0
31,Sheesh,18154.0
32,تشيلسي,17280.0
33,الهند,16904.0
34,سلطان,16374.0
35,Inshallah,14010.0
36,صالح الاعمال,11465.0
37,السودان,10959.0
38,الريال,10278.0
39,#ملوك_الجدعنه,
40,#جامعه_زايد,
41,#حمدان_بن_راشد,
42,Masha Allah,
43,ابوظبي,
44,زيدان,
45,The UAE,
