,topic,tweet_volume
0,Chelsea,257402.0
1,Neymar,70206.0
2,#RMACHE,61661.0
3,Jonathan,58214.0
4,#AnticipateTheWig,57930.0
5,Germany,54588.0
6,#1DayToTheWig,52572.0
7,WATCH OUT FOR ERICA,50247.0
8,Marcelo,41863.0
9,Hazard,41680.0
10,Blues,35337.0
11,BUY EVERYTHING TACHA,34678.0
12,Benzema,34554.0
13,BUY NLNT89,33064.0
14,Donjazzy,32399.0
15,Vinicius,20513.0
16,Zidane,19688.0
17,Casemiro,15083.0
18,#SUNDAYIGBOHO,15067.0
19,Giroud,13858.0
20,Sierra Leone,13530.0
21,Pulisic,13274.0
22,Vbank,12634.0
23,Kroos,11270.0
24,#ChampionsLeague,10598.0
25,Victony,10335.0
26,Mendy,10125.0
27,#Freshvibes,
28,#UnknownGunmen,
29,Azpi,
30,Odanz,
31,Ramsey Noah,
32,AFRICOM,
33,Don Baba,
34,Lai Mohammed,
35,Mason Mount,
36,Courtois,
37,Modric,
38,Rivers State,
39,#VeritasKapitalOnTheGo,
40,#oyoyofashionapp,
41,#emarshal,
42,#TurnOn4UrGoat,
43,#SlayMovieNetflix,
44,#WhoDoYouThinkYouAre,
45,#COYB,
46,#KTBFFH,
47,#YourViewTVC,
48,#lagosfather,
49,#ekobeats2021,
