,topic,tweet_volume
0,President,519095.0
1,Madrid,511778.0
2,Chelsea,257402.0
3,Gender,99822.0
4,BREAKING NEWS,97380.0
5,#RMACHE,62235.0
6,Judiciary,57824.0
7,Supreme Court,55699.0
8,Executive,46688.0
9,Rest In Peace,43844.0
10,Marcelo,41779.0
11,Benzema,34629.0
12,Eastern,31480.0
13,Kante,25682.0
14,Chief Justice,24781.0
15,Vinicius,20513.0
16,Martha Koome,20228.0
17,Zidane,19732.0
18,Tuchel,18282.0
19,Werner,18233.0
20,Ajax,16524.0
21,Ngatia,15593.0
22,Casemiro,15049.0
23,Giroud,13858.0
24,Pulisic,13274.0
25,Meru,12281.0
26,#ChampionsLeague,10633.0
27,Philip Ochieng,
28,#Newsnight,
29,#JSCinterviews,
30,DCJ Mwilu,
31,Sunday Nation,
32,37 MCAs,
33,Azpi,
34,GEMA,
35,Itumbi,
36,#KeepitLite,
37,Wajir Governor,
38,Reece James,
39,CJ and DCJ,
40,David Maraga,
41,Mohamed Abdi,
42,Judicial Service Commission,
43,Embu,
44,The JSC,
45,Modric,
46,Congratulations Hon,
47,Sacco,
48,Clarence Seedorf,
49,Farmajo,
