,topic,tweet_volume
0,Covid,2778340.0
1,Chelsea,213904.0
2,Teams,136762.0
3,Jeonghan,121792.0
4,billie,116713.0
5,Bayern,114855.0
6,Gshow,92912.0
7,Rússia,89235.0
8,Renan Calheiros,81886.0
9,CPI da Covid,81435.0
10,Fortnite,79914.0
11,Anvisa,76391.0
12,shawn,51456.0
13,#StanWorld,44433.0
14,Coca,37120.0
15,Dubai,30873.0
16,Lays,30006.0
17,Caixa,28010.0
18,Neto,27627.0
19,Circo,27399.0
20,#PachecoTchutchucaDoSTF,26431.0
21,Guedes,24627.0
22,Guardiola,22979.0
23,Essa CPI,21157.0
24,Zambelli,17853.0
25,Camille,16811.0
26,Flávio Bolsonaro,16455.0
27,Tarcísio,16370.0
28,Furia,14756.0
29,aaron taylor johnson,14585.0
30,Veneza,14057.0
31,Mercado Livre,10012.0
32,#opiniaonoar,
33,Eduardo Cunha,
34,#juliettecampea,
35,#TercaDetremuraSDV,
36,Zico,
37,ferrugem,
38,Weintraub,
39,Alcolumbre,
40,ENTÃO FAZ O L,
41,Omar Aziz,
42,RITA CASTILLO,
43,Xerath,
44,AMOR DA MINHA VIDA NO SPOTIFY,
45,COLDPLAY IS COMING,
46,OMBRO,
47,HAPPY BDAY NEIRU,
48,Ciro Nogueira,
49,ROT IS COMING,
