,topic,tweet_volume
0,#방탄소년단,918893.0
1,#BTS_Butter,829428.0
2,Juliette,449940.0
3,Chelsea,278003.0
4,Pfizer,240047.0
5,renjun,235685.0
6,#ForaArthur,202990.0
7,Real Madrid,177816.0
8,billie,122140.0
9,Messi,100759.0
10,Renan Calheiros,91174.0
11,Happier Than Ever,85530.0
12,Xbox,71024.0
13,Neymar,69522.0
14,shawn,51676.0
15,Aliás,46415.0
16,Marcelo,41224.0
17,Portugal,40876.0
18,Selena,37907.0
19,Benzema,35393.0
20,Shein,32170.0
21,Aprende,22934.0
22,Aceita,19043.0
23,Camille,17290.0
24,Bruna,14604.0
25,#CristinaComVida,
26,Oeiras,
27,#GavazziMostraOCu,
28,Pedro Pinho,
29,Alcochete,
30,Hugo Viana,
31,Pinto da Costa,
32,Rita Pereira,
33,Canal 11,
34,Vigo,
35,desporto,
36,Noélia,
37,João Cravinho,
38,Futebol Clube,
39,Passos Coelho,
40,FCPorto,
41,Parecem,
42,Grécia,
43,Infarmed,
44,Nazaré,
45,paulo gonçalves,
46,Liga dos Campeões,
47,Leiria,
48,sl benfica,
49,Futsal,
