,topic,tweet_volume
0,#BTSARMY,1120566.0
1,Spotify,1001470.0
2,#BTS_Butter,852410.0
3,#COVID19,538316.0
4,Chelsea,257402.0
5,taylor,166008.0
6,billie,124291.0
7,رمضان كريم,66550.0
8,#السعوديه,49467.0
9,#كريم_ال_طه,37063.0
10,آل سعود,25068.0
11,#HanKer,23318.0
12,Saudi Arabia,21420.0
13,#سمير_صفير,18846.0
14,#كورونا,16923.0
15,صالح الاعمال,11465.0
16,#عشرين_عشرين,10066.0
17,#راحوا,
18,#قصي_خولي,
19,#متباركين,
20,رجل دين,
21,Hezbollah,
22,سعد الحريري,
23,كارول سماحة,
24,yalla,
25,Lebanon,
26,#المملكه_خط_احمر,
27,#حزب_الله,
28,#بطوله_الحفافي,
