,topic,tweet_volume
0,Oscar,332673.0
1,Chelsea,232029.0
2,بالرياض,161630.0
3,15 رمضان,137134.0
4,billie,118732.0
5,عبدالله,79549.0
6,اسرائيل,22197.0
7,Egyptian,16203.0
8,سلطان,16066.0
9,رييس الوزراء,15723.0
10,المغرب,15720.0
11,علي نعمه,13360.0
12,صلاح,13034.0
13,اوروبا,11840.0
14,Eminem,11745.0
15,صالح الاعمال,11108.0
16,#هازارد,
17,#اهلاوي_سيب_تويته_نتابعك,
18,#تشيلسي,
19,مارسيلو,
20,#صلوا_علي_سيدنا_محمد,
21,الريال,
22,#ريال_مدريد,
23,زيدان,
24,ملوك الصاجات,
25,توخيل,
26,يوسف الشريف,
27,مالك الملك,
28,بنزيما,
29,لندن,
30,شهر الصيام,
31,للاهلي,
32,محمد فراج,
33,الموجه الثالثه,
34,كاس العرب,
35,باريس,
36,وحش الكون,
37,سيب اليوزر,
38,مروان,
39,فول الصين العظيم,
40,كروس,
41,ميتين امي,
42,مدام هناء,
43,حافظ سلامة,
44,شيك اوف لعلاج القولون,
45,التواصل الواتساب,
46,الفيل الازرق,
47,علي الفطار,
48,زيزو,
