,topic,tweet_volume
0,#방탄소년단,908246.0
1,Johnson,303906.0
2,Maria,234846.0
3,Cuba,131285.0
4,billie,116713.0
5,Bayern,114916.0
6,shawn,51456.0
7,Burkina Faso,51238.0
8,#Amici20,47894.0
9,Sonia,46641.0
10,Giulia,40047.0
11,Lola,36639.0
12,Loca,36556.0
13,Antalya,16240.0
14,#HanKer,15022.0
15,Aaron Taylor,14825.0
16,Gramsci,11883.0
17,#uominiedonne,
18,#PNRR,
19,Samuele,
20,Jerry Calà,
21,Tancredi,
22,Tancredi,
23,Gange,
24,Pettinelli,
25,Biagio,
26,Hallelujah,
27,Peter Neumair,
28,Senato,
29,Benno,
30,Armanda,
31,Dosi,
32,Sangio,
33,BALLERINI,
34,ridere,
35,5mila,
36,Lino Banfi,
37,Lombardia,
38,Niccolò,
39,Agnese,
40,Deddy,
41,Cosimo,
42,Grillo,
43,San Marino,
44,can divit,
45,Gipi,
46,Sikh,
47,Fratelli,
48,Dagospia,
49,Terni,
