,topic,tweet_volume
0,COVID-19,1088221.0
1,#BTS_Butter,851892.0
2,Apple,494234.0
3,Chelsea,257402.0
4,iPhone,221358.0
5,Real Madrid,162759.0
6,billie,124291.0
7,Tesla,120110.0
8,Champions League,82214.0
9,Arsenal,77996.0
10,Nagelsmann,68483.0
11,Liverpool,42734.0
12,VENT,24375.0
13,Somalia,17681.0
14,Levy,12727.0
15,kommer,10379.0
16,#målminutt,
17,#Debatten,
18,#dax18,
19,Charter-Svein,
20,Lothepus,
21,#dagsrevyen,
22,Fredrik Solvang,
23,Raymond,
24,Oslo,
25,Nettopp,
26,Helt,
27,Norges,
28,spennende,
29,sikkert,
30,Veldig,
31,Ten Hag,
32,Tenker,
33,Skjønner,
34,Ålesund,
35,Mener,
36,Viken,
37,Kanskje,
38,Molde,
39,Tromsø,
