,topic,tweet_volume
0,No. He,460906.0
1,got7,367362.0
2,I LOVE IT,339565.0
3,Lisa,275995.0
4,renjun,232447.0
5,Chelsea,221321.0
6,Daniel,218413.0
7,Tucker,213766.0
8,jisung,207623.0
9,Rise,180275.0
10,Israel,179747.0
11,Binance,156672.0
12,Real Madrid,141556.0
13,Bear,136671.0
14,Paris,125040.0
15,billie,115456.0
16,Kejriwal,113079.0
17,wonpil,109131.0
18,Mario,105148.0
19,NFTs,103825.0
20,Nintendo,94173.0
21,Alan,76274.0
22,Charles,71344.0
23,Neymar,65141.0
24,nayeon,64429.0
25,taylor swift,54815.0
26,Kenya,52046.0
27,shawn,50669.0
28,Paula,44224.0
29,Larry,42735.0
30,Lewis,40044.0
31,Wonho,30838.0
32,Isla,24195.0
33,Olympics,19309.0
34,Yessss,19267.0
35,Seth,17397.0
36,Somalia,16908.0
37,Jules,14902.0
38,Armin,12660.0
39,#SYDvMVC,
40,#BigBlue,
41,#BBAU,
42,#MasterChefAU,
43,#legomastersau,
44,Mac n Cheese,
45,Parenting Payment,
46,Aboriginal,
47,Christian Porter,
48,Kihyun,
49,Morrison Government,
