,topic,tweet_volume
0,#BTS_Butter,852393.0
1,Chelsea,214716.0
2,billie,116713.0
3,Bayern,114916.0
4,NFTs,106754.0
5,Aries,72648.0
6,Virgo,66291.0
7,Neymar,65223.0
8,Burkina Faso,51141.0
9,Mandi,50989.0
10,Sega,40848.0
11,Roberto Fraile,39952.0
12,Marcelo,36883.0
13,Monteros,27388.0
14,Escorpio,24227.0
15,Camille,16811.0
16,Generalitat,14044.0
17,#yoveosálvame,11926.0
18,Sandokan,11500.0
19,Del 1 al 10,11129.0
20,Géminis,10447.0
21,Love of Lesbian,10293.0
22,#cierrertve,
23,#PcComponentesLoPetaConIntel,
24,Lydia,
25,Casa Real,
26,Xerath,
27,#CiudadanosEsDeporte,
28,Laura Fa,
29,Mónica López,
30,Clandestino,
31,Beatriz de Vicente,
32,Bardem,
33,El Lute,
34,Lequio,
35,Descansen,
36,Tavares,
37,TSJC,
38,Rohan Dennis,
39,Makoke,
40,Tauro,
41,Mossos,
42,VAMOS REAL,
43,FRAP,
44,DMAX,
45,Jungly,
46,Ayuntamiento de Madrid,
47,Ineos,
48,Enhorabuena Juan,
49,Facuo,
