,topic,tweet_volume
0,Federal,253481.0
1,Chelsea,212047.0
2,Zoom,167203.0
3,Tucker Carlson,163238.0
4,Real Madrid,137223.0
5,billie,116296.0
6,Wonpil,105603.0
7,Fox News,98561.0
8,Nintendo,95907.0
9,Ontario,78978.0
10,Philippines,43986.0
11,Sega,40678.0
12,Toronto,38678.0
13,#tuesdayvibe,28790.0
14,Human Rights Watch,26123.0
15,Mario Party,19226.0
16,Rose McGowan,17248.0
17,Montréal,17080.0
18,Feds,14893.0
19,aaron taylor johnson,14464.0
20,North America,13248.0
21,Kananaskis,
22,#LTCstandardsNow,
23,#YIAYgame,
24,CRSB,
25,Steve Harvey,
26,Kayla,
27,CSRB,
28,Joe Rogan,
29,chaudière-appalaches,
30,K-Country,
31,Newfoundland,
32,miroslav frycer,
33,outaouais,
34,capitale-nationale,
35,Laval,
36,Environment Canada,
37,George Springer,
38,Zone 3,
39,Nouvelle-Écosse,
40,François Legault,
41,Sewell,
42,Prime Minister Justin Trudeau,
