,topic,tweet_volume
0,#BTSARMY,1098302.0
1,#방탄소년단,910140.0
2,#BTS_Butter,834843.0
3,#Candyเข้ากันพอดี,368479.0
4,#เลื่อนเปิดเทอม,210971.0
5,#workshopกลรักรุ่นพี่,150271.0
6,#RENJUN,142633.0
7,#JISUNG,119347.0
8,#우리의봄_원필아_생일축하해,91897.0
9,#vowjt,88445.0
10,#กสพท64,83191.0
11,#Our_Healer_PILDAY,82308.0
12,#Teaserเผาขน,77687.0
13,#MissUniverse2020,57867.0
14,#TimeForThailand,54877.0
15,#HAPPYWONPILDAY,53624.0
16,#FMFxBounPremEP21,44157.0
17,#เพื่อนเล่นไม่เล่นเพื่อน,37316.0
18,BB's Quarantine Vlog,34214.0
19,#Happy33rdSungKyuDay,32984.0
20,#แอดโมมาแล้วขอแอ๊วหน่อย,28602.0
21,#MobileBNK48,27454.0
22,#인스피릿의_봄_성규야_생일축하해,26371.0
23,#เอเคแพท,23887.0
24,#Happy25thYuGengyin,22333.0
25,#NamneungBNK48,22267.0
26,#คุณพิรพัฒน์เลิกหล่อ,21260.0
27,#YDestinyEP5,16783.0
28,#คั่นกูทุกชั่วโมง,15123.0
29,#WeeBNK48,13954.0
30,#อยากคุยกับอานนท์,13026.0
31,#ROSÉxBillboard,11159.0
32,Sukida Music,10062.0
33,#LISAforVogueJapan,
34,hug milin,
35,night weeraya,
36,#TANONTGAME147,
37,#talkwithAheye,
38,#ClubhouseTH,
39,#นายเน่,
40,#บาปอยุติธรรมep12,
41,#พายุทรายep2,
42,#clubhouseชาวปังปอนด์,
43,#ร็อกแซนน์,
44,#แลกฟอลกันชาวโลก,
45,#โบ๊ะบ๊ะแฟมิลี่,
46,#LiliesSelcaDay,
47,#เพลงดีๆจะมาในตอนดึกๆ,
48,#MinminBNK48,
49,#7วันจังหวะจะรักมิลิน,
