,topic,tweet_volume
0,Madrid,521480.0
1,Chelsea,279495.0
2,#RMACHE,78202.0
3,Willow,58972.0
4,Birds,58185.0
5,Emma,57787.0
6,Siya,52789.0
7,WATCH OUT FOR ERICA,51006.0
8,Bali,50296.0
9,Hazard,41263.0
10,Marcelo,41224.0
11,Blues,35941.0
12,Benzema,35464.0
13,Teddy,22884.0
14,Swallows,20829.0
15,Vinicius,20722.0
16,Zidane,19701.0
17,Werner,18535.0
18,Lasizwe,18392.0
19,Tuchel,18309.0
20,Casemiro,15341.0
21,Giroud,14316.0
22,Pulisic,13500.0
23,Closure,13019.0
24,#DiepCityMzansi,
25,#lovebackmzansi,
26,#MunchiesAndThoughts,
27,#SkeemSaam,
28,Meikie,
29,tristan,
30,Khloe,
31,Azpi,
32,ntokozo,
33,Mbule,
34,mantuli,
35,Mohale,
36,Hlanti,
37,Gladys,
38,Somizi,
39,Dr Tumi,
40,Mapitsi,
41,AB de Villiers,
42,Zamo,
43,Supersport,
44,Carvajal,
45,Reece James,
46,Mr Officer,
47,Zizou,
48,kwaito,
49,Rasta,
