,topic,tweet_volume
0,Réal,1475996.0
1,President,519095.0
2,The UK,479634.0
3,Twitch,409372.0
4,Queen,288446.0
5,Chelsea,257402.0
6,Bestie,252495.0
7,Qu'il,225711.0
8,Teams,139099.0
9,The EU,128297.0
10,Arsenal,77996.0
11,Neymar,70295.0
12,Henry,69541.0
13,#RMACHE,61661.0
14,Germany,54588.0
15,Drake,42717.0
16,Marcelo,41779.0
17,Hazard,41680.0
18,Theo,39438.0
19,Human Rights Watch,27932.0
20,Goed,22457.0
21,#KCORP,20725.0
22,Zemmour,20513.0
23,Zidane,19732.0
24,Tuchel,18282.0
25,Werner,18196.0
26,Piercings,16069.0
27,Giroud,13846.0
28,Armin,13393.0
29,Damso,11563.0
30,Gênant,11071.0
31,Poland,10501.0
32,#TPMP,
33,Belhaize,
34,#EESCplenary,
35,Mathias,
36,Ziyech,
37,#vtmfamilie,
38,Ardennen,
39,Frankrijk,
40,FVDB,
41,Australisch,
42,Middelkerke,
43,Vas-y,
44,Charleroi,
45,Coran,
46,Member States,
47,Spanje,
48,Barcelone,
49,Australië,
