,topic,tweet_volume
0,#방탄소년단,908246.0
1,#BTS_Butter,852393.0
2,El Gobierno,393231.0
3,Chelsea,213008.0
4,El Estado,211714.0
5,Brown,201771.0
6,Capital,191747.0
7,Real Madrid,138029.0
8,billie,116932.0
9,Bayern,114916.0
10,Messi,98006.0
11,Alberto,65673.0
12,Barcelona,63371.0
13,Javier,63320.0
14,Profe,43880.0
15,Julian Nagelsmann,42803.0
16,Alcaldía,41774.0
17,Marcelo,36883.0
18,Juez,34925.0
19,Facebook Live,32277.0
20,la fiscalía,29295.0
21,Milagro,28742.0
22,Supongo,25554.0
23,FARC,24578.0
24,Disculpas,18527.0
25,Lolo,18371.0
26,The Strongest,16868.0
27,Ortiz,13443.0
28,#EsUrgenteCorte,
29,#AbortoPorViolacion,
30,#ElectromovilidadEEQ,
31,Nixon,
32,Vamos Liga,
33,GASTOS RESERVADOS,
34,Corte Constitucional,
35,Municipio de Guayaquil,
36,Bustos,
37,Pichincha,
38,Guayas,
39,sara y sofía oviedo,
40,Correato,
41,Andrés Arauz,
42,Correista,
43,Mamela,
44,Repetto,
45,Capwell,
46,Espol,
47,Independiente del Valle,
48,Gads,
49,Provida,
