,topic,tweet_volume
0,#BTSARMY,1098302.0
1,#방탄소년단,910140.0
2,#BTS_Butter,834843.0
3,Luna,368773.0
4,billie,118732.0
5,STAY GOLD ON iHEART,117849.0
6,wonpil,110682.0
7,RUN BTS,108621.0
8,#JiminSpotify500M,107570.0
9,#우리의봄_원필아_생일축하해,91962.0
10,#Our_Healer_PILDAY,82289.0
11,SPOTIFY KING JIMIN,68383.0
12,nayeon,64758.0
13,#BoringJalapeño_Day3,64568.0
14,#MITM_MVTeaser2,47410.0
15,DO IT LIKE ITZY,47219.0
16,Congratulations Jimin,38887.0
17,Theo,38572.0
18,#Supermoon,29751.0
19,D-29,26731.0
20,GLOBAL AMBASSADOR ROSÉ,19407.0
21,#roséxtiffanyhardwear,18316.0
22,youngk,16343.0
23,HUANG RENJUN,14775.0
24,THANK YOU SEVENTEEN,14410.0
25,Rabiya,12946.0
26,Ligo,12941.0
27,#ElijahMontefalcoXXIX,12601.0
28,Jeon Wonwoo,11787.0
29,#TBADNBoycottMZETxAPT52,11726.0
30,#ROSÉxBillboard,11151.0
31,TREASURE SPOTIFY DAY,
32,Klare,
33,Piri,
34,Sunggyu,
35,2yeon,
36,Lapu-Lapu,
37,Magellan,
38,#TSWIFTNIGHT,
39,#MNLovesSelfieDay,
40,#kameraday,
41,#IngraTalks,
42,#29thERVMDay,
43,#NavilleraEp12,
44,#SelaGuia,
45,#3YearsofSoojin,
46,#DearTeamIngrata,
47,#GoldennessSelcaDay,
48,#KiefLyonebigFIVE,
