,topic,tweet_volume
0,Chelsea,257402.0
1,Bayern,116584.0
2,SPOTIFY KING JIMIN,69074.0
3,Burkina Faso,57051.0
4,Experiencia,55286.0
5,Marcelo,41779.0
6,Hazard,41631.0
7,Kirby,41614.0
8,Sábado 1,32245.0
9,#ParoNacional28A,30894.0
10,Medellín,22055.0
11,Photoshop,19872.0
12,Zidane,19732.0
13,Tuchel,18282.0
14,Rolando,17053.0
15,j balvin,11891.0
16,Extorsión,10401.0
17,#BebidasAzucaradasSon,
18,#VanessaPregúnteleAUribe,
19,#NoALaReforma,
20,#MarcharEnPandemiaEs,
21,Gaviria,
22,Catedral,
23,Escobar,
24,Lalis,
25,Daniel Galán,
26,caloto,
27,ESMAD,
28,ATP 250 de Múnich,
29,Cine Colombia,
30,armando rojas,
31,Guarumo,
32,Adriana Lizcano,
33,Edson Velandia,
34,Rohan Dennis,
35,Falcao,
36,Carrasquilla,
37,ley 100,
38,Miguel Ángel López,
39,Carvajal,
40,Aerocivil,
41,Atlético Mineiro,
42,los mártires,
43,Turbay,
44,Feid,
45,Julián Román,
46,Yolima Mena,
47,Macias,
48,Manuel Murillo Toro,
49,Pinzón,
