,topic,tweet_volume
0,Covid,2711298.0
1,Madrid,479156.0
2,Chelsea,232752.0
3,Central,167862.0
4,Senate,111011.0
5,Senior,104424.0
6,Gender,96983.0
7,BREAKING NEWS,94795.0
8,Meaning,68786.0
9,Parliament,64032.0
10,Judiciary,56241.0
11,Supreme Court,54433.0
12,#RMACHE,51095.0
13,Executive,45235.0
14,Benzema,32192.0
15,Eastern,30665.0
16,Dennis,27936.0
17,Kante,24380.0
18,Chief Justice,23866.0
19,Martha Koome,18685.0
20,Tuchel,16886.0
21,Werner,16662.0
22,Ajax,15701.0
23,Ngatia,14768.0
24,Casemiro,14131.0
25,Deep State,13039.0
26,Giroud,12979.0
27,Pulisic,12113.0
28,Meru,12086.0
29,DCJ Mwilu,
30,Maraga,
31,#JSCinterviews,
32,37 MCAs,
33,Gema,
34,Itumbi,
35,Azpi,
36,#KeepitLite,
37,Wajir Governor,
38,Judicial Service Commission,
39,#ChampionsLeague,
40,#ACrippleHasWalked,
41,Mohamed Abdi,
42,CJ and DCJ,
43,Congratulations Hon,
44,Embu,
45,The JSC,
46,Clarence Seedorf,
47,Eldoret,
48,Farmajo,
49,South Sudan,
