,topic,tweet_volume
0,#BTSARMY,1097592.0
1,#방탄소년단,910140.0
2,#BTS_Butter,834239.0
3,TikTok,614248.0
4,seventeen,323518.0
5,renjun,233746.0
6,Chelsea,232029.0
7,jisung,208994.0
8,Apex,200770.0
9,Real Madrid,146749.0
10,Insta,137126.0
11,Neelofa,128770.0
12,Anna,122096.0
13,billie,118732.0
14,YUKI,116500.0
15,wonpil,110605.0
16,wonwoo,107404.0
17,Mingyu,102531.0
18,#우리의봄_원필아_생일축하해,91962.0
19,#Our_Healer_PILDAY,82289.0
20,Hang,80176.0
21,Highlight,75518.0
22,PayPal,75298.0
23,Hyunjin,72098.0
24,yeonjun,71357.0
25,felix,64362.0
26,Fazura,59481.0
27,sabah,51874.0
28,Ronaldo,49111.0
29,woozi,48172.0
30,DO IT LIKE ITZY,47219.0
31,Danny,42151.0
32,Hazard,39752.0
33,Theo,38545.0
34,cheol,32403.0
35,Wonho,31329.0
36,Riri,23178.0
37,hank,21082.0
38,Werner,16610.0
39,youngk,16343.0
40,minghao,16230.0
41,junhui,15305.0
42,Arin,11390.0
43,Nite,11307.0
44,Yixing,10675.0
45,Sunggyu,
46,jaehwan,
47,Happy Birthdayyy,
48,Oh Allah,
49,Toby,
