,topic,tweet_volume
0,Federal,253481.0
1,Chelsea,212047.0
2,Zoom,167203.0
3,Tucker Carlson,163238.0
4,The Boys,142204.0
5,Real Madrid,137223.0
6,Teams,136496.0
7,billie,116471.0
8,Wonpil,105603.0
9,Fox News,98497.0
10,Nintendo,95907.0
11,Ontario,78978.0
12,Philippines,43986.0
13,Sega,40726.0
14,Toronto,38678.0
15,#tuesdayvibe,28790.0
16,Parks,26351.0
17,Human Rights Watch,26123.0
18,#tuesdaymotivations,22245.0
19,Mario Party,19202.0
20,Rose McGowan,17248.0
21,Montréal,17067.0
22,Feds,14893.0
23,aaron taylor johnson,14464.0
24,North America,13259.0
25,Kananaskis,
26,#LTCstandardsNow,
27,#YIAYgame,
28,#CircleKCan,
29,CRSB,
30,Steve Harvey,
31,Kayla,
32,CSRB,
33,Joe Rogan,
34,chaudière-appalaches,
35,K-Country,
36,Newfoundland,
37,miroslav frycer,
38,outaouais,
39,capitale-nationale,
40,Laval,
41,Environment Canada,
42,George Springer,
43,Zone 3,
44,Nouvelle-Écosse,
45,François Legault,
46,Sewell,
47,Prime Minister Justin Trudeau,
48,how jesus,
49,Turner Sports,
