,topic,tweet_volume
0,Madrid,479156.0
1,Draw,243154.0
2,Chelsea,232029.0
3,Emma,58902.0
4,Siya,52933.0
5,#RMACHE,51323.0
6,WATCH OUT FOR ERICA,48384.0
7,Steven,43199.0
8,Hazard,39752.0
9,Marcelo,39154.0
10,Blues,33475.0
11,Teddy,23222.0
12,Swallows,20756.0
13,Vini,20486.0
14,Zidane,18409.0
15,Tuchel,16886.0
16,Werner,16610.0
17,Casemiro,14131.0
18,Closure,13086.0
19,Giroud,12979.0
20,#MunchiesAndThoughts,
21,#SkeemSaam,
22,#lovebackmzansi,
23,#MrSmeg,
24,Meikie,
25,Mapitsi,
26,Khloe,
27,Azpi,
28,Tristan,
29,Ntokozo,
30,Gladys,
31,Mbule,
32,Mohale,
33,mantuli,
34,Somizi,
35,Dr Tumi,
36,Hlanti,
37,AB de Villiers,
38,Supersport United,
39,lesedi,
40,Zamo,
41,Langa,
42,Phillips,
43,Rasta,
44,Maritzburg United,
45,kwaito,
46,Fikz,
47,nozi,
48,Melusi,
49,Thabo,
