,topic,tweet_volume
0,#BTSARMY,1095888.0
1,#방탄소년단,908246.0
2,REQUEST,907510.0
3,#BTS_Butter,852393.0
4,China,319136.0
5,renjun,232951.0
6,Chelsea,213904.0
7,Real Madrid,138029.0
8,Argentina,137238.0
9,Camila,118280.0
10,billie,116932.0
11,Bayern,114916.0
12,#JiminSpotify500M,105478.0
13,Jean,93002.0
14,SPOTIFY KING JIMIN,67260.0
15,Neymar,65223.0
16,Lima,56796.0
17,Colorado,51641.0
18,shawn,51456.0
19,DO IT LIKE ITZY,46991.0
20,Bundesliga,29961.0
21,Don't by eAeon,24026.0
22,Zidane,17682.0
23,Esque,11101.0
24,#SiElComunismoEntraSeQueda,
25,J Balvin,
26,Bruno Pinasco,
27,Javier Prado,
28,Julio Cotler,
29,El BCR,
30,Braian Romero,
31,Thorndike,
32,Antauro,
33,Jaime de Althaus,
34,Fernando Meza,
35,lárgate,
36,Piura,
37,Daniel Urresti,
38,Velarde,
39,Pinochet,
40,Hace 7,
41,San Lorenzo,
42,rafael rey,
43,Abimael Guzmán,
44,FONAVI,
45,Pasco,
46,Brunito,
47,Movadef,
48,SOY LLANTO,
49,aldo mariátegui,
