,topic,tweet_volume
0,#방탄소년단,908246.0
1,Amazon,760725.0
2,Chelsea,213904.0
3,billie,116713.0
4,Gshow,92912.0
5,Rússia,89292.0
6,Renan Calheiros,82008.0
7,CPI da Covid,81339.0
8,Senado,78584.0
9,Anvisa,76435.0
10,shawn,51456.0
11,Willow,48515.0
12,Circo,27434.0
13,#PachecoTchutchucaDoSTF,26431.0
14,Guedes,24569.0
15,Guardiola,22933.0
16,MADISON,21211.0
17,Essa CPI,21157.0
18,Mbappe,20149.0
19,América Latina,19201.0
20,HOJE TEM FLAMENGO,17735.0
21,Camille,16811.0
22,Flávio Bolsonaro,16455.0
23,Tarcísio,16363.0
24,Antalya,16143.0
25,Ajax,15207.0
26,Furia,14756.0
27,aaron taylor johnson,14585.0
28,Veneza,14057.0
29,Mercado Livre,10012.0
30,Soteldo,
31,Goiás,
32,Thomas Santana,
33,#BalançoGeralRJ,
34,#Encontro,
35,paulo gustavo,
36,Esheley,
37,#GabiDay,
38,ENTÃO FAZ O L,
39,RITA CASTILLO,
40,Omar Aziz,
41,Xerath,
42,AMOR DA MINHA VIDA NO SPOTIFY,
43,COLDPLAY IS COMING,
44,OMBRO,
45,HAPPY BDAY NEIRU,
46,Ciro Nogueira,
47,ROT IS COMING,
48,Randolfe,
49,Lucian,
